REGIAO;UF;DESTINATARIO;LOCALIDADE;ITEM;PROGRAMA DE SAUDE;QUANTIDADE;DATA DE SOLICITACAO;STATUS;DATA DE ENTREGA
NORTE;PARA;SES;PARA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;19500,0;;ENTREGA REALIZADA;2020/08/04 00:00:00.000
NORTE;PARA;SES;PARA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;20000,0;;ENTREGA REALIZADA;2020/08/04 00:00:00.000
NORTE;PARA;SES;PARA;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;5000,0;;ENTREGA REALIZADA;2020/03/28 00:00:00.000
NORTE;PARA;SES;PARA;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;10000,0;;ENTREGA REALIZADA;2020/04/22 00:00:00.000
NORTE;PARA;SES;PARA;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;200000,0;;ENTREGA REALIZADA;2020/05/02 00:00:00.000
NORTE;PARA;SES;PARA;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;224000,0;;ENTREGA REALIZADA;2020/06/04 00:00:00.000
NORTE;PARA;SES;PARA;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;100000,0;;ENTREGA REALIZADA;2020/08/03 00:00:00.000
NORDESTE;PARAIBA;SAUDE INDIGENA;DSEI POTIGUARA;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;1000,0;;ENTREGA REALIZADA;2020/08/12 00:00:00.000
NORDESTE;PARAIBA;SAUDE INDIGENA;DSEI POTIGUARA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;1000,0;;ENTREGA REALIZADA;2020/08/12 00:00:00.000
NORDESTE;PARAIBA;SAUDE INDIGENA;DSEI POTIGUARA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;1500,0;;ENTREGA REALIZADA;2020/08/12 00:00:00.000
NORDESTE;PARAIBA;SMS;JOAO PESSOA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;4000,0;;ENTREGA REALIZADA;2020/06/30 00:00:00.000
NORDESTE;PARAIBA;SES;PARAIBA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;8000,0;;ENTREGA REALIZADA;2020/06/30 00:00:00.000
NORDESTE;PARAIBA;SES;PARAIBA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;12000,0;;ENTREGA REALIZADA;2020/03/23 00:00:00.000
NORDESTE;PARAIBA;SES;PARAIBA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;3000,0;;ENTREGA REALIZADA;2020/04/15 00:00:00.000
NORDESTE;PARAIBA;SES;PARAIBA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;10000,0;;ENTREGA REALIZADA;2020/05/08 00:00:00.000
NORDESTE;PARAIBA;SES;PARAIBA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;4500,0;;ENTREGA REALIZADA;2020/03/23 00:00:00.000
NORDESTE;PARAIBA;SES;PARAIBA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;5000,0;;ENTREGA REALIZADA;2020/04/14 00:00:00.000
NORDESTE;PARAIBA;SES;PARAIBA;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;3000,0;;ENTREGA REALIZADA;2020/03/23 00:00:00.000
NORDESTE;PARAIBA;SES;PARAIBA;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;500,0;;ENTREGA REALIZADA;2020/04/15 00:00:00.000
NORDESTE;PARAIBA;SES;PARAIBA;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;4500,0;;ENTREGA REALIZADA;2020/04/14 00:00:00.000
NORDESTE;PARAIBA;SES;PARAIBA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;3000,0;;ENTREGA REALIZADA;2020/08/04 00:00:00.000
NORDESTE;PARAIBA;SES;PARAIBA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;10000,0;;ENTREGA REALIZADA;2020/08/04 00:00:00.000
NORDESTE;PARAIBA;SMS;JOAO PESSOA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;2000,0;;ENTREGA REALIZADA;2020/08/05 00:00:00.000
NORDESTE;PARAIBA;SES;PARAIBA;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;2000,0;;ENTREGA REALIZADA;2020/03/30 00:00:00.000
NORDESTE;PARAIBA;SES;PARAIBA;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;5000,0;;ENTREGA REALIZADA;2020/04/23 00:00:00.000
NORDESTE;PARAIBA;SES;PARAIBA;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;18000,0;;ENTREGA REALIZADA;2020/05/07 00:00:00.000
NORDESTE;PARAIBA;SES;PARAIBA;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;50000,0;;ENTREGA REALIZADA;2020/06/05 00:00:00.000
SUL;PARANA;SMS;CURITIBA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;100000,0;;ENTREGA REALIZADA;2020/06/26 00:00:00.000
SUL;PARANA;SES;PARANA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;300000,0;;ENTREGA REALIZADA;2020/06/29 00:00:00.000
SUL;PARANA;SES;PARANA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;184500,0;;ENTREGA REALIZADA;2020/01/23 00:00:00.000
SUL;PARANA;SES;PARANA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;499500,0;;ENTREGA REALIZADA;2020/03/25 00:00:00.000
SUL;PARANA;SES;PARANA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;60000,0;;ENTREGA REALIZADA;2020/04/27 00:00:00.000
SUL;PARANA;SES;PARANA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;50500,0;;ENTREGA REALIZADA;2020/03/25 00:00:00.000
SUL;PARANA;SES;PARANA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;30000,0;;ENTREGA REALIZADA;2020/04/13 00:00:00.000
SUL;PARANA;SES;PARANA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;7000,0;;ENTREGA REALIZADA;2020/04/03 00:00:00.000
SUL;PARANA;SES;PARANA;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;71650,0;;ENTREGA REALIZADA;2020/01/23 00:00:00.000
SUL;PARANA;SES;PARANA;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;105000,0;;ENTREGA REALIZADA;2020/03/25 00:00:00.000
SUL;PARANA;SES;PARANA;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;140000,0;;ENTREGA REALIZADA;2020/04/13 00:00:00.000
SUL;PARANA;SES;PARANA;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;5000,0;;ENTREGA REALIZADA;2020/08/04 00:00:00.000
SUL;PARANA;SES;PARANA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;20000,0;;ENTREGA REALIZADA;2020/08/04 00:00:00.000
SUL;PARANA;SES;PARANA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;500000,0;;ENTREGA REALIZADA;2020/08/04 00:00:00.000
SUL;PARANA;SMS;CURITIBA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;150000,0;;ENTREGA REALIZADA;2020/07/31 00:00:00.000
SUL;PARANA;SES;PARANA;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;17000,0;;ENTREGA REALIZADA;2020/03/28 00:00:00.000
SUL;PARANA;SES;PARANA;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;27000,0;;ENTREGA REALIZADA;2020/04/23 00:00:00.000
SUL;PARANA;SES;PARANA;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;18000,0;;ENTREGA REALIZADA;2020/05/02 00:00:00.000
SUL;PARANA;SAUDE INDIGENA;DSEI LITORAL SUL;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;500,0;;ENTREGA REALIZADA;2020/06/29 00:00:00.000
SUL;PARANA;SAUDE INDIGENA;DSEI LITORAL SUL;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;1500,0;;ENTREGA REALIZADA;2020/09/29 00:00:00.000
NORDESTE;PERNAMBUCO;SMS;RECIFE;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;15000,0;;ENTREGA REALIZADA;2020/06/26 00:00:00.000
NORDESTE;PERNAMBUCO;SES;PERNAMBUCO;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;40000,0;;ENTREGA REALIZADA;2020/06/26 00:00:00.000
NORDESTE;PERNAMBUCO;SES;PERNAMBUCO;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;16000,0;;ENTREGA REALIZADA;2020/04/16 00:00:00.000
NORDESTE;PERNAMBUCO;SES;PERNAMBUCO;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;40000,0;;ENTREGA REALIZADA;2020/04/27 00:00:00.000
NORDESTE;PERNAMBUCO;SES;PERNAMBUCO;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;1000,0;;ENTREGA REALIZADA;2020/01/28 00:00:00.000
NORDESTE;PERNAMBUCO;SES;PERNAMBUCO;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;4000,0;;ENTREGA REALIZADA;2020/03/25 00:00:00.000
NORDESTE;PERNAMBUCO;SMS;RECIFE;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;4000,0;;ENTREGA REALIZADA;2020/06/26 00:00:00.000
NORDESTE;PERNAMBUCO;SES;PERNAMBUCO;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;6000,0;;ENTREGA REALIZADA;2020/06/26 00:00:00.000
NORDESTE;PERNAMBUCO;SES;PERNAMBUCO;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;3560,0;;ENTREGA REALIZADA;2020/01/28 00:00:00.000
NORDESTE;PERNAMBUCO;SES;PERNAMBUCO;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;4640,0;;ENTREGA REALIZADA;2020/03/25 00:00:00.000
NORDESTE;PERNAMBUCO;SES;PERNAMBUCO;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;5000,0;;ENTREGA REALIZADA;2020/04/27 00:00:00.000
NORDESTE;PERNAMBUCO;SES;PERNAMBUCO;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;30000,0;;ENTREGA REALIZADA;2020/08/11 00:00:00.000
NORDESTE;PERNAMBUCO;SMS;RECIFE;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;4000,0;;ENTREGA REALIZADA;2020/08/06 00:00:00.000
NORDESTE;PERNAMBUCO;SMS;RECIFE;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;8000,0;;ENTREGA REALIZADA;2020/08/06 00:00:00.000
NORDESTE;PERNAMBUCO;SMS;RECIFE;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;1500,0;;ENTREGA REALIZADA;2020/07/17 00:00:00.000
NORDESTE;PERNAMBUCO;SES;PERNAMBUCO;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;10000,0;;ENTREGA REALIZADA;2020/03/28 00:00:00.000
NORDESTE;PERNAMBUCO;SES;PERNAMBUCO;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;37000,0;;ENTREGA REALIZADA;2020/04/23 00:00:00.000
NORDESTE;PERNAMBUCO;SES;PERNAMBUCO;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;176000,0;;ENTREGA REALIZADA;2020/05/02 00:00:00.000
NORDESTE;PIAUI;SMS;TERESINA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;13000,0;;ENTREGA REALIZADA;2020/06/30 00:00:00.000
NORDESTE;PIAUI;SES;PIAUI;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;12000,0;;ENTREGA REALIZADA;2020/06/30 00:00:00.000
NORDESTE;PIAUI;SES;PIAUI;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;500,0;;ENTREGA REALIZADA;2020/01/20 00:00:00.000
NORDESTE;PIAUI;SES;PIAUI;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;3000,0;;ENTREGA REALIZADA;2020/03/23 00:00:00.000
NORDESTE;PIAUI;SES;PIAUI;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;20000,0;;ENTREGA REALIZADA;2020/04/27 00:00:00.000
NORDESTE;PIAUI;SES;PIAUI;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;20000,0;;ENTREGA REALIZADA;2020/05/14 00:00:00.000
NORDESTE;PIAUI;SES;PIAUI;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;7500,0;;ENTREGA REALIZADA;2020/01/20 00:00:00.000
NORDESTE;PIAUI;SES;PIAUI;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;4000,0;;ENTREGA REALIZADA;2020/03/23 00:00:00.000
NORDESTE;PIAUI;SES;PIAUI;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;9000,0;;ENTREGA REALIZADA;2020/04/13 00:00:00.000
NORDESTE;PIAUI;SES;PIAUI;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;690,0;;ENTREGA REALIZADA;2020/01/20 00:00:00.000
NORDESTE;PIAUI;SES;PIAUI;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;720,0;;ENTREGA REALIZADA;2020/03/23 00:00:00.000
NORDESTE;PIAUI;SES;PIAUI;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;7000,0;;ENTREGA REALIZADA;2020/04/18 00:00:00.000
NORDESTE;PIAUI;SES;PIAUI;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;5000,0;;ENTREGA REALIZADA;2020/05/14 00:00:00.000
NORDESTE;PIAUI;SES;PIAUI;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;4000,0;;ENTREGA REALIZADA;2020/08/12 00:00:00.000
NORDESTE;PIAUI;SES;PIAUI;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;20000,0;;ENTREGA REALIZADA;2020/08/12 00:00:00.000
NORDESTE;PIAUI;SMS;TERESINA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;2000,0;;ENTREGA REALIZADA;2020/08/12 00:00:00.000
NORDESTE;PIAUI;SMS;TERESINA;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;4500,0;;ENTREGA REALIZADA;2020/07/17 00:00:00.000
NORDESTE;PIAUI;SES;PIAUI;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;2000,0;;ENTREGA REALIZADA;2020/03/30 00:00:00.000
NORDESTE;PIAUI;SES;PIAUI;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;5000,0;;ENTREGA REALIZADA;2020/04/27 00:00:00.000
NORDESTE;PIAUI;SES;PIAUI;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;13000,0;;ENTREGA REALIZADA;2020/05/06 00:00:00.000
NORDESTE;PIAUI;SES;PIAUI;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;10000,0;;ENTREGA REALIZADA;2020/06/06 00:00:00.000
SUDESTE;RIO DE JANEIRO;SES;RIO DE JANEIRO;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;15000,0;;ENTREGA REALIZADA;2020/08/04 00:00:00.000
SUDESTE;RIO DE JANEIRO;SES;RIO DE JANEIRO;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;55000,0;;ENTREGA REALIZADA;2020/08/04 00:00:00.000
SUDESTE;RIO DE JANEIRO;SES;RIO DE JANEIRO;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;82000,0;;ENTREGA REALIZADA;2020/06/26 00:00:00.000
SUDESTE;RIO DE JANEIRO;SES;RIO DE JANEIRO;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;41500,0;;ENTREGA REALIZADA;2020/01/29 00:00:00.000
SUDESTE;RIO DE JANEIRO;SES;RIO DE JANEIRO;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;35500,0;;ENTREGA REALIZADA;2020/04/23 00:00:00.000
SUDESTE;RIO DE JANEIRO;SES;RIO DE JANEIRO;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;45000,0;;ENTREGA REALIZADA;2020/04/30 00:00:00.000
SUDESTE;RIO DE JANEIRO;SES;RIO DE JANEIRO;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;16000,0;;ENTREGA REALIZADA;2020/01/29 00:00:00.000
SUDESTE;RIO DE JANEIRO;SES;RIO DE JANEIRO;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;39000,0;;ENTREGA REALIZADA;2020/04/16 00:00:00.000
SUDESTE;RIO DE JANEIRO;SES;RIO DE JANEIRO;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;21600,0;;ENTREGA REALIZADA;2020/01/29 00:00:00.000
SUDESTE;RIO DE JANEIRO;SES;RIO DE JANEIRO;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;3900,0;;ENTREGA REALIZADA;2020/04/01 00:00:00.000
SUDESTE;RIO DE JANEIRO;SES;RIO DE JANEIRO;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;39000,0;;ENTREGA REALIZADA;2020/04/03 00:00:00.000
SUDESTE;RIO DE JANEIRO;SES;RIO DE JANEIRO;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;51000,0;;ENTREGA REALIZADA;2020/05/13 00:00:00.000
SUDESTE;RIO DE JANEIRO;SES;RIO DE JANEIRO;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;74000,0;;ENTREGA REALIZADA;2020/03/28 00:00:00.000
SUDESTE;RIO DE JANEIRO;SES;RIO DE JANEIRO;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;100000,0;;ENTREGA REALIZADA;2020/04/17 00:00:00.000
SUDESTE;RIO DE JANEIRO;SES;RIO DE JANEIRO;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;50000,0;;ENTREGA REALIZADA;2020/05/06 00:00:00.000
SUDESTE;RIO DE JANEIRO;SMS;RIO DE JANEIRO;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;38000,0;;ENTREGA REALIZADA;2020/06/26 00:00:00.000
SUDESTE;RIO DE JANEIRO;SMS;RIO DE JANEIRO;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;8000,0;;ENTREGA REALIZADA;2020/08/04 00:00:00.000
SUDESTE;RIO DE JANEIRO;SMS;RIO DE JANEIRO;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;32000,0;;ENTREGA REALIZADA;2020/08/04 00:00:00.000
NORDESTE;RIO GRANDE DO NORTE;SES;RIO GRANDE DO NORTE;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;1500,0;;ENTREGA REALIZADA;2020/08/05 00:00:00.000
NORDESTE;RIO GRANDE DO NORTE;SES;RIO GRANDE DO NORTE;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;32000,0;;ENTREGA REALIZADA;2020/08/05 00:00:00.000
NORDESTE;RIO GRANDE DO NORTE;SMS;NATAL;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;4000,0;;ENTREGA REALIZADA;2020/08/11 00:00:00.000
NORDESTE;RIO GRANDE DO NORTE;SES;RIO GRANDE DO NORTE;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;3500,0;;ENTREGA REALIZADA;2020/01/22 00:00:00.000
NORDESTE;RIO GRANDE DO NORTE;SES;RIO GRANDE DO NORTE;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;7500,0;;ENTREGA REALIZADA;2020/03/23 00:00:00.000
NORDESTE;RIO GRANDE DO NORTE;SES;RIO GRANDE DO NORTE;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;28000,0;;ENTREGA REALIZADA;2020/04/16 00:00:00.000
NORDESTE;RIO GRANDE DO NORTE;SES;RIO GRANDE DO NORTE;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;10000,0;;ENTREGA REALIZADA;2020/05/13 00:00:00.000
NORDESTE;RIO GRANDE DO NORTE;SES;RIO GRANDE DO NORTE;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;1000,0;;ENTREGA REALIZADA;2020/01/22 00:00:00.000
NORDESTE;RIO GRANDE DO NORTE;SES;RIO GRANDE DO NORTE;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;500,0;;ENTREGA REALIZADA;2020/03/23 00:00:00.000
NORDESTE;RIO GRANDE DO NORTE;SES;RIO GRANDE DO NORTE;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;3000,0;;ENTREGA REALIZADA;2020/04/14 00:00:00.000
NORDESTE;RIO GRANDE DO NORTE;SES;RIO GRANDE DO NORTE;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;2800,0;;ENTREGA REALIZADA;2020/07/09 00:00:00.000
NORDESTE;RIO GRANDE DO NORTE;SES;RIO GRANDE DO NORTE;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;2230,0;;ENTREGA REALIZADA;2020/01/22 00:00:00.000
NORDESTE;RIO GRANDE DO NORTE;SES;RIO GRANDE DO NORTE;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;2740,0;;ENTREGA REALIZADA;2020/03/23 00:00:00.000
NORDESTE;RIO GRANDE DO NORTE;SES;RIO GRANDE DO NORTE;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;3130,0;;ENTREGA REALIZADA;2020/04/16 00:00:00.000
NORDESTE;RIO GRANDE DO NORTE;SES;RIO GRANDE DO NORTE;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;32000,0;;ENTREGA REALIZADA;2020/07/02 00:00:00.000
NORDESTE;RIO GRANDE DO NORTE;SES;RIO GRANDE DO NORTE;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;3000,0;;ENTREGA REALIZADA;2020/03/30 00:00:00.000
NORDESTE;RIO GRANDE DO NORTE;SES;RIO GRANDE DO NORTE;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;12000,0;;ENTREGA REALIZADA;2020/04/27 00:00:00.000
NORDESTE;RIO GRANDE DO NORTE;SES;RIO GRANDE DO NORTE;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;21000,0;;ENTREGA REALIZADA;2020/05/06 00:00:00.000
NORDESTE;RIO GRANDE DO NORTE;SES;RIO GRANDE DO NORTE;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;100000,0;;ENTREGA REALIZADA;2020/06/08 00:00:00.000
NORDESTE;RIO GRANDE DO NORTE;SMS;NATAL;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;8000,0;;ENTREGA REALIZADA;2020/07/06 00:00:00.000
NORDESTE;RIO GRANDE DO NORTE;SMS;NATAL;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;700,0;;ENTREGA REALIZADA;2020/07/02 00:00:00.000
NORDESTE;RIO GRANDE DO NORTE;SES;RIO GRANDE DO NORTE;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;10000,0;;ENTREGA REALIZADA;2020/07/16 00:00:00.000
SUL;RIO GRANDE DO SUL;SES;RIO GRANDE DO SUL;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;20000,0;;ENTREGA REALIZADA;2020/08/11 00:00:00.000
SUL;RIO GRANDE DO SUL;SMS;PORTO ALEGRE;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;3000,0;;ENTREGA REALIZADA;2020/08/03 00:00:00.000
SUL;RIO GRANDE DO SUL;SES;RIO GRANDE DO SUL;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;79000,0;;ENTREGA REALIZADA;2020/01/29 00:00:00.000
SUL;RIO GRANDE DO SUL;SES;RIO GRANDE DO SUL;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;678000,0;;ENTREGA REALIZADA;2020/04/01 00:00:00.000
SUL;RIO GRANDE DO SUL;SES;RIO GRANDE DO SUL;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;60000,0;;ENTREGA REALIZADA;2020/04/27 00:00:00.000
SUL;RIO GRANDE DO SUL;SES;RIO GRANDE DO SUL;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;57000,0;;ENTREGA REALIZADA;2020/04/01 00:00:00.000
SUL;RIO GRANDE DO SUL;SES;RIO GRANDE DO SUL;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;38000,0;;ENTREGA REALIZADA;2020/04/03 00:00:00.000
SUL;RIO GRANDE DO SUL;SES;RIO GRANDE DO SUL;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;43340,0;;ENTREGA REALIZADA;2020/01/29 00:00:00.000
SUL;RIO GRANDE DO SUL;SES;RIO GRANDE DO SUL;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;124800,0;;ENTREGA REALIZADA;2020/04/01 00:00:00.000
SUL;RIO GRANDE DO SUL;SES;RIO GRANDE DO SUL;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;90000,0;;ENTREGA REALIZADA;2020/06/10 00:00:00.000
SUL;RIO GRANDE DO SUL;SES;RIO GRANDE DO SUL;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;323500,0;;ENTREGA REALIZADA;2020/07/20 00:00:00.000
SUL;RIO GRANDE DO SUL;SES;RIO GRANDE DO SUL;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;25000,0;;ENTREGA REALIZADA;2020/03/31 00:00:00.000
SUL;RIO GRANDE DO SUL;SES;RIO GRANDE DO SUL;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;22000,0;;ENTREGA REALIZADA;2020/04/22 00:00:00.000
NORTE;RONDONIA;SAUDE INDIGENA;DSEI PORTO VELHO;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;3000,0;;ENTREGA REALIZADA;2020/04/06 00:00:00.000
NORTE;RONDONIA;SAUDE INDIGENA;DSEI PORTO VELHO;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;1500,0;;ENTREGA REALIZADA;2020/04/20 00:00:00.000
NORTE;RONDONIA;SAUDE INDIGENA;DSEI PORTO VELHO;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;1500,0;;ENTREGA REALIZADA;2020/04/06 00:00:00.000
NORTE;RONDONIA;SAUDE INDIGENA;DSEI PORTO VELHO;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;5000,0;;ENTREGA REALIZADA;2020/07/02 00:00:00.000
NORTE;RONDONIA;SAUDE INDIGENA;DSEI PORTO VELHO;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;2500,0;;ENTREGA REALIZADA;2020/07/02 00:00:00.000
NORTE;RONDONIA;SAUDE INDIGENA;DSEI VILHENA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;2500,0;;ENTREGA REALIZADA;2020/04/02 00:00:00.000
NORTE;RONDONIA;SAUDE INDIGENA;DSEI VILHENA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;2000,0;;ENTREGA REALIZADA;2020/04/24 00:00:00.000
NORTE;RONDONIA;SAUDE INDIGENA;DSEI VILHENA;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;500,0;;ENTREGA REALIZADA;2020/04/02 00:00:00.000
NORTE;RONDONIA;SES;RONDONIA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;30000,0;;ENTREGA REALIZADA;2020/07/02 00:00:00.000
NORTE;RONDONIA;SMS;PORTO VELHO;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;50000,0;;ENTREGA REALIZADA;2020/07/02 00:00:00.000
